year,population,gdp,electricity_generation,primary_energy_consumption,renewables_electricity,renewables_percentage
1999,3208265.0,14151858176.0,0.00020707280469683912,0.0001353201175786285,0.0007944114359137161,97.41697416974169
2000,3182027.0,15214264320.0,0.00017918292509744936,0.00017632320984250666,0.0006845780366301909,97.01492537313432
2001,3153615.0,16563844096.0,0.00013944939799694886,0.0001670358669438132,0.0005296076239424774,96.43835616438356
2002,3123554.0,17408065536.0,0.00013906734485175174,0.00018106291452396132,0.0005235893554885856,95.60439560439559
2003,3092993.0,18465497088.0,0.00019943174179289672,0.00020443926192674348,0.000770338362098149,98.08429118773947
2004,3062629.0,19587880960.0,0.00021165744243920457,0.00021817511196437083,0.0008139708083888644,97.65342960288808
2005,3032636.0,20781076480.0,0.00020592664526124775,0.00021524454946198125,0.0008004297043676079,98.70129870129871
2006,3003391.0,22124285952.0,0.00019255478517934857,0.00020256196713134376,0.0007447607211691088,98.21428571428572
2007,2976089.0,23574646784.0,0.000108121040090785,0.00017412373904261594,0.00041526052331853334,97.52650176678445
2008,2951690.0,25476937728.0,0.000146326354610497,0.00019031927896068449,0.0005657172346658281,98.17232375979111
2009,2930553.0,26471389184.0,0.00019866763550250248,0.00020755569520095483,0.0007823748990059325,100.0
2010,2913402.0,27598268416.0,0.000286157805752643,0.0002217314393985603,0.0011269207679912375,100.0
2011,2900660.0,28452651008.0,0.00015855205525680486,0.00019338614669574337,0.0006153679494104354,98.55421686746986
2012,2892191.0,28855377920.0,0.00017880087195225222,0.00018919785863735991,0.0007041374091053392,100.0
2013,2887019.0,29142642688.0,0.0002632346170408158,0.00023786502239268826,0.0010366467411828605,100.0
2014,2884100.0,29675640832.0,0.00017880087195225222,0.00020933385891804956,0.0007041374091053392,100.0
2015,2882482.0,30444531712.0,0.00022311903679511817,0.00020947635984311288,0.0008786671942682011,100.0
2016,2881064.0,31481821184.0,0.00029418092180178253,0.00024506441695458406,0.0011585166773741692,100.0
2017,2879361.0,32678760448.0,0.00017115980904830984,0.00022670038469859512,0.0006740460668358803,100.0
2018,2877019.0,34009112576.0,0.0003235990139819608,0.0002587259186834827,0.0012743683451115863,100.0
1990,25518074.0,117843181568.0,0.0006152583850254422,0.0019497905921025576,2.0311656031884787e-05,0.8383010432190761
1991,26133906.0,121105154048.0,0.0006626711803444049,0.0019319531937000637,4.4083816424757346e-05,1.689247621793024
1992,26748302.0,127982673920.0,0.0006986223813074539,0.001982336564248546,2.9940885558111648e-05,1.0882642458711582
1993,27354326.0,130275762176.0,0.0007417179760856891,0.0018445939309438407,5.311121910559503e-05,1.8182754713093643
1994,27937006.0,134279872512.0,0.0007596362685954339,0.0018689182192829139,2.497581408365092e-05,0.8348840718201479
1995,28478024.0,145054695424.0,0.0007532177757561224,0.0019384586707138246,2.9038145290027878e-05,0.9789500380421
1996,28984640.0,156579102720.0,0.0007890925660901319,0.001918508541204957,2.0311656031884787e-05,0.6536264161905685
1997,29476030.0,164644454400.0,0.0008212996462302492,0.001843757512470643,1.1284253351047102e-05,0.34888589105456574
1998,29924664.0,179962871808.0,0.0008887320263575409,0.0019087441299919209,3.234819293966836e-05,0.9242541483965265
1999,30346086.0,193179811840.0,0.0009458489715645104,0.0019278578410275912,3.054271240350083e-05,0.8199701094639901
2000,30774624.0,208554147840.0,0.00091272496387592,0.0018566817268046488,7.522835567364736e-06,0.20929259104227713
2001,31200984.0,223420301312.0,0.0009562790224283918,0.0019240103160508806,1.053196979431063e-05,0.2796644027167399
2002,31624700.0,245360885760.0,0.0009929561243673152,0.0019930179379359027,9.027402680837681e-06,0.2308580223162755
2003,32055882.0,273568645120.0,0.0010624897967931911,0.0020857736487673506,3.911874495029663e-05,0.9349154980222942
2004,32510184.0,296773615616.0,0.001122854193734336,0.0021654254701853645,3.761417783682368e-05,0.8506294658046955
2005,32956690.0,326854475776.0,0.0012191315863240104,0.002267617220532963,8.275119124101209e-05,1.7235976183014732
2006,33435082.0,345705349120.0,0.0012657420700380592,0.0023478390456512306,3.310047649640484e-05,0.664050709326894
2007,33983836.0,371665207296.0,0.0013364219018995262,0.002474355084337902,3.310047649640484e-05,0.628930817610063
2008,34569592.0,395658559488.0,0.0014453070482807054,0.0026225374593265957,4.212787917724252e-05,0.7401533174729052
2009,35196040.0,418247671808.0,0.0013830323856135751,0.00277930086828106,4.513701340418841e-05,0.8287292817679558
2010,35856348.0,450705883136.0,0.0016428285243476166,0.0027181865585060687,2.5577640929040102e-05,0.39534883720930236
2011,36543548.0,482034778112.0,0.0018403500004145277,0.0028761333447077982,7.522835567364736e-05,1.0379904504878554
2012,37260568.0,497923358720.0,0.0020627049309192517,0.0031436881250528144,9.328316103532271e-05,1.148360807556955
2013,38000628.0,511887736832.0,0.0021517233137501807,0.003325252890660694,4.965071474460726e-05,0.5859375
2014,38760168.0,531308085248.0,0.0023076009969906055,0.0036265865859381164,3.761417783682368e-05,0.4139072847682119
2015,39543148.0,551519125504.0,0.002471119743134973,0.003824260151770548,3.310047649640484e-05,0.3401360544217687
2016,40339328.0,574696128512.0,0.0025505867973359742,0.0038210260003408492,5.1155281858080204e-05,0.5092869982025165
2017,41136548.0,582167232512.0,0.002731679988159409,0.003863150512928052,9.629229526226862e-05,0.8951048951048951
2018,41927008.0,590317551616.0,0.002754985230016433,0.0041470681168857765,0.00011735623485088988,1.0816807654971572
2000,16394067.0,23512020992.0,5.348744032759682e-05,0.00019934640277882747,0.00013541104021256523,64.28571428571429
2001,16941584.0,26014777344.0,6.074645008634211e-05,0.00021660760178867408,0.00015196127846076765,63.52201257861635
2002,17516140.0,31389599744.0,6.533108782870754e-05,0.00023093204260373696,0.000170016083822443,66.08187134502923
2003,18124346.0,35081187328.0,7.411831016824131e-05,0.00025645829526725736,0.0001850617549571725,63.4020618556701
2004,18771128.0,41307009024.0,8.32875856529722e-05,0.00028378749441744874,0.0002602901106308198,79.35779816513761
2005,19450962.0,51967275008.0,0.0001043005086388138,0.00024136558859533122,0.00033100476496404835,80.58608058608058
2006,20162338.0,66748907520.0,0.00012378521904386693,0.00030476610886373036,0.00039720571795685806,81.48148148148148
2007,20909692.0,87085293568.0,0.00012034674073709284,0.0003505646670406097,0.000371628077027818,78.41269841269842
2008,21691524.0,105591652352.0,0.00015511357695003076,0.00041117093003928857,0.0004664158051766136,76.35467980295567
2009,22507674.0,115245899776.0,0.00017574444679067526,0.00046809695175589674,0.0004603975367227218,66.52173913043478
2010,23364196.0,126981791744.0,0.00020325227324486793,0.0005136600736218019,0.0005536806977580446,69.17293233082707
2011,24259120.0,140474318848.0,0.00021127538929400746,0.0005385667570459164,0.0005988177111622329,71.97106690777576
2012,25188298.0,149070692352.0,0.00023037804655386346,0.0005625440866109222,0.0005627081004388822,62.02321724709785
2013,26147012.0,160861175808.0,0.00030449635672210473,0.0006297673490864553,0.000711660244672704,59.347553324968636
2014,27128340.0,170193272832.0,0.0003522529998717448,0.000693322761664706,0.0007883931674598243,56.83297180043384
2015,28127724.0,176848732160.0,0.00035569147817851886,0.0007231983903888553,0.0007944114359137161,56.713211600429645
2016,29154742.0,178333876224.0,0.0003900762612462597,0.0006597111304269393,0.0009042448351972411,58.86385896180215
2017,30208634.0,178066374656.0,0.00040803275907052433,0.0006292159324633842,0.0011570121102606964,72.00374531835206
2018,31273538.0,175929573376.0,0.0004901741852879051,0.0006505848755304914,0.0014895214423382176,77.16289945440374
1990,32637658.0,338751160320.0,0.0019486620670779115,0.0031768350793610267,0.0026850504707038214,34.98872659543182
1991,33105766.0,376057921536.0,0.002057509008144571,0.0032284142185415618,0.0024073073815567155,29.709956549188547
1992,33568280.0,416679788544.0,0.002143585581757482,0.003463615093204805,0.0029030622454460516,34.38964835047321
1993,34027240.0,444780216320.0,0.0023637246040200625,0.0035784460560362827,0.003590498959591841,38.57182110588502
1994,34488696.0,472926748672.0,0.002507109149412542,0.0037700044734757785,0.004120407496957012,41.732955411294995
1995,34946116.0,461601013760.0,0.0025662127709745364,0.0038906655828500653,0.004005609026199027,39.63584391609225
1996,35389360.0,489406464000.0,0.00266520274089511,0.004069671527499199,0.003415969174428979,32.54587155963303
1997,35815968.0,531526418432.0,0.002768433500727372,0.004116926073388682,0.004230541809663232,38.803786812398215
1998,36233196.0,554567008256.0,0.0028336881779270403,0.004263578112356043,0.004019451043642978,36.018605905352565
1999,36653032.0,538270564352.0,0.0030848881208941467,0.0043109193979390436,0.0032640078959682113,26.86729828472351
2000,37070772.0,536481038336.0,0.0032570030628054493,0.004327715920019336,0.004346694390823344,33.888563049853374
2001,37480492.0,515221291008.0,0.0033051417591002867,0.004227017331538705,0.005572916588303796,42.815859438215234
2002,37885024.0,461203406848.0,0.00310036127327463,0.004053228159885369,0.005425469011183448,44.4362292051756
2003,38278164.0,504301027328.0,0.0033677984749126144,0.004344623964562721,0.005172701736119992,39.00170164492343
2004,38668796.0,552377778176.0,0.00365624859953644,0.004612965597841782,0.004668671753106555,32.42424242424242
2005,39070504.0,604065431552.0,0.003853388022458154,0.004896046783326308,0.005205802212616397,34.30497719611343
2006,39476856.0,655699017728.0,0.004256454090641115,0.005144097524014828,0.005818161027799886,34.70963109236155
2007,39876116.0,718084636672.0,0.004235823220800471,0.005361578718431064,0.004691240259808649,28.123026968521692
2008,40273768.0,750663630848.0,0.004384441894282151,0.00543303363881174,0.004706285930943379,27.25688393168351
2009,40684344.0,709525635072.0,0.004443278078642508,0.005280204494527502,0.005219343316637653,29.828030954428204
2010,41100124.0,784986275840.0,0.0045705017759931485,0.005475108585859791,0.0051666834676661,28.70517428738611
2011,41520736.0,835970465792.0,0.00468970235729465,0.005630756770183324,0.004873292880538876,26.38696537678208
2012,41952364.0,827404779520.0,0.004916259872396542,0.005845220662403654,0.004647607813517933,24.0052844264843
2013,42388268.0,847305113600.0,0.0050545631109579,0.006078748700120502,0.00525846206158795,26.417233560090704
2014,42824064.0,825981468672.0,0.005035460453698044,0.006069207333833651,0.005169692601893046,26.06980273141123
2015,43257064.0,847854960640.0,0.005264310287671118,0.006175042151308956,0.005104996216013709,24.62442847811888
2016,43668236.0,828372942848.0,0.005334608066387389,0.006147062404457389,0.004671680887333501,22.237341545513143
2017,44054616.0,850482233344.0,0.005294110432996494,0.0061406994283686915,0.005034281561680481,24.146640687017392
2018,44413592.0,829373284352.0,0.005340338863565345,0.006097013601298186,0.005235893554885855,24.896265560165972
2000,3168525.0,15244832768.0,0.00021471386760078153,0.00018030084435949212,0.00018807088918411838,22.24199288256228
2001,3133138.0,16184125440.0,0.00021280360187479592,0.0001772835421635857,0.0001444384428934029,17.235188509874323
2002,3105040.0,18018121728.0,0.0001990496886476996,0.00016974958021241074,0.0002467490066095633,31.477927063339727
2003,3084107.0,19928737792.0,0.0001990496886476996,0.00018683110414282963,0.0002948951542406976,37.61996161228407
2004,3065748.0,21350940672.0,0.0002254113556663009,0.00019383843224050963,0.00029790428846764353,33.559322033898304
2005,3047254.0,23626534912.0,0.0002280857276826807,0.00022481689421080135,0.0002632992448577657,29.313232830820773
2006,3026490.0,25937829888.0,0.00021471386760078153,0.0002244699354367341,0.00027232664753860345,32.20640569395018
2007,3004398.0,28610387968.0,0.00021318565501999304,0.0002520965278218403,0.0002753357817655493,32.795698924731184
2008,2983425.0,29672505344.0,0.0002089830704228247,0.00024323049200594278,0.00026781294619818456,32.54113345521024
2009,2964300.0,24704751616.0,0.00020516253897085351,0.00021714662702695711,0.00030091342269458944,37.243947858473
2010,2946296.0,24485627904.0,0.00023610884373182023,0.00024203472337388954,0.00038216004682212857,41.10032362459547
2011,2928984.0,24860479488.0,0.00027011157365436394,0.00025490317647634873,0.000370123509914345,34.79490806223479
2012,2914428.0,26635751424.0,0.00029074244349500843,0.00027020653668967284,0.0003460504360987778,30.22339027595269
2013,2901386.0,27513477120.0,0.0002788987959938977,0.0002650579163102104,0.0003234819293966836,29.45205479452055
2014,2889937.0,28507138048.0,0.00028004495542948907,0.0002702003409972788,0.00029639972135417055,26.875852660300136
2015,2878598.0,29365307392.0,0.00028195522115547465,0.00025022542871883465,0.0003279956307371025,29.539295392953935
2016,2865841.0,29426933760.0,0.0002655269359119985,0.00025202217951311164,0.0003505641374391967,33.52517985611511
2017,2851929.0,31639250944.0,0.0002811911148650804,0.0002686947877455226,0.0003385276005314131,30.570652173913043
2018,2836563.0,33296515072.0,0.00028195522115547465,0.000264277259068559,0.00034755500321225077,31.300813008130085
1990,17048002.0,464136601600.0,0.005946810026251254,0.006398824364889951,0.0023349377033986666,9.970190293856888
1991,17271092.0,461003816960.0,0.006035064302791789,0.006350789161758816,0.002464180018445993,10.368185156111519
1992,17462500.0,477843226624.0,0.006166337763481519,0.00645538484075531,0.002501192369437427,10.299876084262701
1993,17631514.0,500840595456.0,0.006318509531213532,0.0065910085472612465,0.00256889788954371,10.323914791725873
1994,17805506.0,527346171904.0,0.006500366828327361,0.006847435864066533,0.0025380542637175145,9.91460124718619
1995,18003002.0,549172871168.0,0.006694526236716538,0.007149990110745586,0.0024802788865601532,9.407904123270082
1996,18211850.0,574551425024.0,0.006881808688492167,0.007359639949975731,0.002549940343913951,9.408917041864907
1997,18410254.0,600621056000.0,0.007220040337935176,0.007540250578954927,0.0025559586123678423,8.989311038205102
1998,18601666.0,634305052672.0,0.007620852292561475,0.007720192073155563,0.0025476834932437412,8.48895328142938
1999,18800892.0,664206835712.0,0.007904679574128416,0.008036271516330844,0.00263284199186631,8.457709038182697
2000,19017968.0,691886620672.0,0.008284058347309156,0.008085291834552635,0.002639010717031549,8.089286537840703
2001,19248146.0,713625763840.0,0.008567923834190616,0.00814802941573487,0.0025968828378543068,7.696423793810757
2002,19475842.0,746683498496.0,0.00853850574201044,0.008311347867242247,0.00270069796868394,8.031679269765984
2003,19699004.0,773868617728.0,0.008632490815728928,0.00842979091873946,0.0028075222337405194,8.25846426200487
2004,19925060.0,809419735040.0,0.008757804247353585,0.008699811584657312,0.0029158510659105714,8.454390786546263
2005,20171732.0,840554577920.0,0.008815494272278351,0.00873640334393662,0.003117463059115946,8.979804108520412
2006,20467032.0,868838998016.0,0.009092482802546263,0.009111168385468422,0.00318065487788181,8.882726164964915
2007,20830832.0,913875861504.0,0.009291150438048765,0.009330056002058109,0.0030527666732366094,8.343270693696287
2008,21247876.0,942108901376.0,0.009374820076846934,0.009488529422113333,0.0028767323209602748,7.79199608770071
2009,21660898.0,964937515008.0,0.009547508098476033,0.00935098505096524,0.0030332073007614613,8.067226890756302
2010,22019166.0,994067742720.0,0.009588387785012125,0.009346610892135034,0.0033341207234560506,8.829740606446986
2011,22357032.0,1026035417088.0,0.009791258005111794,0.00965492713274056,0.004605479934340691,11.943967535508039
2012,22729272.0,1064162361344.0,0.009576544137511014,0.009515592206490581,0.004554324652482611,12.0761190457193
2013,23111788.0,1087110184960.0,0.00953451829153933,0.00963624092448008,0.005345726954169381,14.237057220708445
2014,23469578.0,1117472423936.0,0.00946154614080668,0.009703600492188283,0.004928961863737374,13.228346456692913
2015,23820240.0,1145386827776.0,0.009703767834861656,0.009921032121065366,0.00538635026623315,14.095043111933538
2016,24195706.0,1176481300480.0,0.009865758368425234,0.009953336461207987,0.006280063131636081,16.16388490880223
2017,24590336.0,1205343092736.0,0.009894030301169822,0.009923621920486082,0.0058963985177004795,15.133026991543419
2018,24979228.0,1238559621120.0,0.010033861752311966,0.010069189713284483,0.007446102644577616,18.844001066138674
1990,7678732.0,207979118592.0,0.0018835220058218021,0.0020749002086157776,0.004910907058375699,66.20689655172414
1991,7755640.0,215992565760.0,0.0019171426825991488,0.0021761749964890557,0.004912411625489172,65.06576325229175
1992,7840816.0,221400842240.0,0.0019083554602596152,0.002141838469241184,0.005440514682318176,72.39239239239238
1993,7905280.0,223463030784.0,0.001962607006877606,0.0021799667602342195,0.0057248778667645635,74.0704691454156
1994,7935366.0,229749260288.0,0.001990878939622193,0.0021666088474326297,0.005551852648715175,70.81174438687393
1995,7947293.0,236824444928.0,0.002108169255197709,0.002272319751060053,0.005854270638523237,70.51467923160565
1996,7958043.0,243480772608.0,0.0020466586988209727,0.002275250313562443,0.005384845699119677,66.80978159417585
1997,7967086.0,249847267328.0,0.002127271912457565,0.0023233536693099115,0.005690272823154686,67.92385057471265
1998,7975856.0,259776266240.0,0.002136441187942296,0.0023606145633677787,0.005872325443884913,69.7961373390558
1999,7991382.0,270186299392.0,0.002289262446021144,0.0024149321985864882,0.006371841725557931,70.67757009345794
2000,8010425.0,280410161152.0,0.002286588074004764,0.0024234017100891662,0.0065358395409264814,72.58145363408521
2001,8039633.0,285335945216.0,0.0023328165045736157,0.0025098378146786744,0.006355291487309729,69.17785784474287
2002,8078994.0,291225468928.0,0.002318680538201322,0.0025138030578108718,0.006304136205451648,69.03938045806558
2003,8120105.0,294604374016.0,0.0022182005610144797,0.0025401161634084376,0.005302094507878666,60.69583189803651
2004,8171215.0,303786426368.0,0.002366055128205765,0.002587302556681586,0.005961094903579816,63.97545616018084
2005,8227034.0,311537598464.0,0.002463860733376228,0.0026343216662600946,0.006150670359877408,63.389672817491096
2006,8267771.0,323263922176.0,0.0023794269882876644,0.0026067508351065353,0.006117569883381003,65.28580603725112
2007,8294720.0,336315973632.0,0.0024034963364350827,0.002550884276789311,0.0064952162288627125,68.62184072484501
2008,8321134.0,342890905600.0,0.002464242786521425,0.002600555142712477,0.0066998373562950336,69.03875968992249
2009,8342939.0,331192238080.0,0.0025330123526569066,0.0025189950480370925,0.007098547641365364,71.16138763197587
2010,8362829.0,338927091712.0,0.0025945229090336428,0.0026014721051867973,0.006769047443514789,66.24944779855691
2011,8391201.0,349843128320.0,0.00237866288199727,0.00245223026679872,0.006155184061217826,65.70831994860264
2012,8429641.0,352450904064.0,0.0026247051075042153,0.0025665717699310665,0.007722942993456637,74.71615720524018
2013,8479542.0,352913752064.0,0.002467681264828199,0.0025459958754903986,0.007598063923038383,78.1854776281158
2014,8546066.0,355364634624.0,0.002354211480704654,0.0024443555417658714,0.007552926909634195,81.46705615060046
2015,8642422.0,358988120064.0,0.0023629987030441882,0.0024446405436159982,0.007160234893017756,76.94421988682296
2016,8736491.0,364218286080.0,0.002492896772411209,0.0025260519416739247,0.007685328815619813,78.28352490421454
2017,8797497.0,373237972992.0,0.002575802304918984,0.002583176225547143,0.007680815114279395,75.71937110649658
2018,8840518.0,382269456384.0,0.0024848736563620696,0.00252809032447157,0.007531862970045574,76.9680196801968
1990,7427840.0,53235601408.0,0.0008845294417603726,0.0016126024249407199,0.00024945722741381463,7.1613683483068415
1991,7538266.0,53426622464.0,0.0008958764201727271,0.0015494063625213247,0.0002646533552598914,7.501385986609237
1992,7643343.0,41795272704.0,0.0007550516308530686,0.0013266278511081687,0.0002628478747237239,8.83975104994181
1993,7740112.0,32486443008.0,0.0007278494469150335,0.0011505834474233945,0.000365007981728537,12.734239672458141
1994,7821889.0,26372110336.0,0.0006713055814258599,0.0010569355568872025,0.0002753357817655493,10.414888168004097
1995,7889335.0,23188279296.0,0.0006511713806739716,0.0009936341676971083,0.00023411064285639056,9.129312367988735
1996,7949107.0,24026394624.0,0.0006527377985692798,0.0008145352876620637,0.00023125196534079195,8.996195493122622
1997,8000068.0,26436927488.0,0.0006432246752538714,0.0007799261499488536,0.00025758188982656855,10.168686148728915
1998,8041100.0,28328464384.0,0.0006875046347822177,0.0007829620392219422,0.00029354104383857196,10.841900527924423
1999,8101447.0,31898568704.0,0.0006944197967102855,0.0007811528970428772,0.00022658780728902582,8.285651408450704
2000,8190341.0,34255695872.0,0.0006747058544181142,0.0008164807350737979,0.00022869420124788795,8.607021517553793
2001,8282030.0,36862193664.0,0.000683875129902845,0.0007865679321952841,0.00019408915763801017,7.206703910614526
2002,8372128.0,40295239680.0,0.0007056521591790809,0.0007765433019016977,0.00030091342269458944,10.828370330265296
2003,8462335.0,44994662400.0,0.0007690729812818029,0.0008411395908021501,0.0003671143756873991,12.121212121212121
2004,8556168.0,50107478016.0,0.0007828268945088992,0.0009518132440372145,0.00041074682197811456,13.323572474377746
2005,8656243.0,64019197952.0,0.0007679268218462116,0.0010319793079239354,0.0004483609998149382,14.825870646766168
2006,8763353.0,87026458624.0,0.0008527426200799722,0.0010149721323022454,0.00037463721125476383,11.155913978494624
2007,8878408.0,109944250368.0,0.000788939744832053,0.0009342980216392115,0.0003520687045526696,11.331719128329299
2008,8999697.0,123129995264.0,0.0007816807350733079,0.0009424887269841567,0.0003325093320775213,10.801564027370478
2009,9119630.0,136020254720.0,0.0006823469173220565,0.0008090582955857159,0.00034454586898530486,12.821948488241883
2010,9237203.0,144296296448.0,0.0006785263858700855,0.0007971873489587002,0.0005130573856942749,19.20045045045045
2011,9359018.0,145979441152.0,0.0007339240919236678,0.0009065784938681945,0.000398710285070331,13.794898490369597
2012,9485577.0,149144109056.0,0.0008286732719325537,0.0009348990038014352,0.00027082208042513047,8.29875518672199
2013,9614478.0,157789339648.0,0.0008416630788692557,0.0009564847961023344,0.0002211713656805232,6.672719019518837
2014,9741879.0,162216067072.0,0.0008909479345996842,0.0009728104455606783,0.00019408915763801017,5.5317324185248715
2015,9863485.0,163997089792.0,0.0008898017751640928,0.0010639986462164291,0.00024373987238261743,6.9557750107342216
2016,9976254.0,157812359168.0,0.0009008813163748092,0.0010546059765470367,0.00030091342269458944,8.481764206955047
2017,10071569.0,158055383040.0,0.000877576074517785,0.0010349408488882954,0.00026931751331165754,7.7927731824118425
2018,10152524.0,160426229760.0,0.0009100505918595402,0.0010611796061771326,0.0002813540502194411,7.85054575986566
2000,711446.0,11416501248.0,0.0004974331950466504,0.0006914640539464884,0.0,0.0
2001,730263.0,12778555392.0,0.0005245589683556459,0.0007157077982844388,0.0,0.0
2002,748332.0,14457704448.0,0.0005478642102126703,0.0007637677841851494,0.0,0.0
2003,778260.0,16810481664.0,0.0005635283891657522,0.0007980547458938682,0.0,0.0
2004,833454.0,19587602432.0,0.0005795746212640312,0.0008267531930631466,0.0,0.0
2005,901928.0,22640009216.0,0.0006953367242587586,0.0009276872178547512,0.0,0.0
2006,970986.0,25959809024.0,0.0007557011211999037,0.0009899353393378555,0.0,0.0
2007,1040545.0,30196430848.0,0.0007801525224925194,0.0010164343157072432,0.0,0.0
2008,1110352.0,34434658304.0,0.0008195039964478227,0.0010644695188383774,0.0,0.0
2009,1179460.0,37946552320.0,0.0008103347209630919,0.0010538748848445377,0.0,0.0
2010,1213655.0,42648158208.0,0.000855416992096352,0.0010654236554670626,0.0,0.0
2011,1212086.0,46914961408.0,0.0008741375962110109,0.0010541474953098763,0.0,0.0
2012,1224948.0,48471822336.0,0.0008898017751640928,0.0011325539825566848,0.0,0.0
2013,1261683.0,51083276288.0,0.0009306814617001846,0.0012597019818675504,0.0,0.0
2014,1311142.0,53661769728.0,0.000979202211140219,0.001248747997714855,1.5045671134729472e-06,0.03901677721420211
2015,1362157.0,56045613056.0,0.0010231383228378878,0.001259782525868673,1.5045671134729472e-06,0.037341299477221805
2016,1409668.0,59105439744.0,0.001024284482273479,0.0012569820729065586,1.5045671134729472e-06,0.03729951510630362
2017,1456844.0,61359722496.0,0.0010498820430016862,0.0012932578518737704,1.5045671134729472e-06,0.0363901018922853
2018,1487346.0,62559305728.0,0.0010613436373575998,0.0013095463271777497,1.5045671134729472e-06,0.03599712023038157
1985,95959104.0,91717607424.0,0.000172993664145256,0.000297399430607195,0.00011118750968565079,16.320671378091873
1986,98271752.0,95757516800.0,0.00018338550969461767,0.00032381166728306574,6.770552010628262e-05,9.375
1987,100490256.0,99663036416.0,0.00021345309222163103,0.0003575657994458956,7.778611976655136e-05,9.253624485412566
1988,102688832.0,102457450496.0,0.0002499009622734363,0.0003984016080151343,0.00010155828015942393,10.319523008714263
1989,104893672.0,105141755904.0,0.000271830812807751,0.0004296155062964003,0.00013842017443951114,12.9304286718201
1990,107147656.0,112105267200.0,0.0002954034918664133,0.0004558976334319958,0.00013300373283100852,11.433005690636316
1991,109242832.0,117331550208.0,0.0003159579510780183,0.00043978263751505,0.00012608272410903295,10.133010882708586
1992,111272104.0,123425128448.0,0.00033979806733831867,0.00047978202761109076,0.00011976354223244659,8.949853834045424
1993,113418760.0,129907343360.0,0.0003517181254684688,0.0005276437513551916,9.147768049915517e-05,6.604388442320226
1994,115614904.0,137432670208.0,0.0003738007972608624,0.0005601959191935741,0.0001274368345111586,8.65699100572363
1995,117793336.0,145833066496.0,0.000412846628700008,0.0006619229926116182,5.596989662119363e-05,3.4425319267073853
1996,119876872.0,155028881408.0,0.00043836777879917565,0.0006934776539745574,0.00011118750968565079,6.440648422520481
1997,122039232.0,165329633280.0,0.0004530386195747451,0.0007287249480043554,0.00010817837545870489,6.063417102378141
1998,124350472.0,175900622848.0,0.0004921608616429301,0.0007762335172819948,0.0001301450553154099,6.714795839155411
1999,126754824.0,187796340736.0,0.0005520667948098385,0.0007850685746359221,0.0001253304405522965,5.764705882352941
2000,129193336.0,200830320640.0,0.0005684950800533148,0.0008416724203480392,0.00014142930866645702,6.317204301075269
2001,131670488.0,213178122240.0,0.00062618510497808,0.000962265377105991,0.0001474475771203488,5.979255643685174
2002,134139824.0,226307964928.0,0.0006720314824017344,0.0009649790903745885,0.00015797954691465946,5.9693007390562824
2003,136503216.0,242360090624.0,0.0007102367969214463,0.0010200773828349494,0.00016851151670897008,6.024744486282948
2004,138789728.0,260420370432.0,0.0008886556157285015,0.0010830442046357645,0.0001820526207302266,5.202063628546861
2005,140912592.0,280327127040.0,0.0009715611482362766,0.0011733030514324064,0.00019258459052453724,5.033425088478176
2006,142628832.0,303335342080.0,0.0011178875028467737,0.0012697204164687427,0.00020913482877273963,4.750512645249487
2007,144135936.0,327171244032.0,0.0011155951839755909,0.001300438659358484,0.00011434710062394397,2.6027397260273974
2008,145421328.0,349580427264.0,0.0012351778184222894,0.0013755428425592591,0.0001444384428934029,2.9693782864212808
2009,146706816.0,372835123200.0,0.0013398603802063003,0.0015080501157909852,7.071465433322851e-05,1.3401767892785856
2010,148391136.0,400257024000.0,0.0014705225558637154,0.0015483283120447586,0.0001248790704182546,2.156404260846973
2011,150211008.0,431620194304.0,0.0015916334028912025,0.0016794477501802152,0.0001474475771203488,2.3523763802208353
2012,152090656.0,458682957824.0,0.0017509495644384015,0.0018246376057425788,0.0001369156073260382,1.985598952651102
2013,154030144.0,486328205312.0,0.001911411885421192,0.0018985274332341186,0.00016098868114160534,2.1387167699380374
2014,155961312.0,517114527744.0,0.0020088354374464576,0.001970211594233374,0.00011735623485088988,1.483453784709015
2015,157830000.0,552394686464.0,0.002123833434150791,0.0023850565698623387,0.00012036536907783577,1.4391077531930203
2016,159784576.0,591216050176.0,0.002477232593458127,0.0023898210573133696,0.00018656632207064542,1.9123997532387416
2017,161793968.0,636054798336.0,0.002632346170408158,0.0024984749148279713,0.00019408915763801017,1.872278664731495
2018,163683952.0,686521778176.0,0.0028256650618779006,0.0026655107817717843,0.00020612569454579377,1.852352623039481
2000,264663.0,3452406272.0,2.903603903498113e-05,4.14615735010385e-05,0.0,0.0
2001,265384.0,3330849792.0,3.0564251615769616e-05,4.149255196300879e-05,0.0,0.0
2002,266467.0,3319030528.0,3.171041105136097e-05,4.177755381313548e-05,0.0,0.0
2003,267509.0,3362359808.0,3.323862363214945e-05,4.2242230742689854e-05,0.0,0.0
2004,268514.0,3369967104.0,3.438478306774081e-05,4.2570602439574945e-05,0.0,0.0
2005,269489.0,3466246144.0,3.6295048793726415e-05,4.291136552124815e-05,0.0,0.0
2006,270436.0,3622055424.0,3.744120822931777e-05,4.3016692291947147e-05,0.0,0.0
2007,271460.0,3642717696.0,3.8205314519712017e-05,4.0959722417119776e-05,0.0,0.0
2008,272647.0,3618468352.0,3.858736766490913e-05,4.8605206831387784e-05,0.0,0.0
